# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.3341041185906035,3.6221824000000034,2.505791999999999,-11.94882269062645,4.0,2.869257411275098,-0.003340293033838616,0.0,-0.7620130371970046,0.0
 1.3518416351810865,3.6915917184000033,2.491086271999999,-11.962338909515896,4.0,0.0,-0.0030884107585245867,0.0,-0.7046349989758428,0.0
 1.369739803058949,3.7616264192000033,2.476231935999999,-11.974950585020183,4.0,0.0,-0.0028487491526531126,0.0,-0.6500301202010502,0.0
 1.3877958905266987,3.832275980800003,2.4612320639999994,-11.986687585727207,4.0,0.0,-0.002620436973866697,0.0,-0.5980010938863511,0.0
 1.4060071657407542,3.9035298816000035,2.446089727999999,-11.997577948226278,4.0,0.0,-0.002402672298836117,0.0,-0.548366195218638,0.0
 1.4243708967239173,3.9753776000000034,2.430807999999999,-12.007647997515534,4.0,0.0,-0.0021947155086915328,0.0,-0.5009578268151206,0.0
 1.4428843513771272,4.047808614400004,2.415389951999999,-12.016922457525444,4.0,0.0,-0.0019958834709667764,0.0,-0.45562121557173246,0.0
 1.4615447974905555,4.120812403200003,2.399838655999999,-12.025424552666756,4.0,0.0,-0.001805545174934613,0.0,-0.4122132437352894,0.0
 1.480349502754099,4.194378444800003,2.3841571839999993,-12.033176101220928,4.0,0.0,-0.0016231159641283198,0.0,-0.37060139913873213,0.0
 1.499295734767319,4.268496217600004,2.368348607999999,-12.040197601313434,4.0,0.0,-0.001448054244288816,0.0,-0.3306628299967563,0.0
 1.5183807610488786,4.3431552000000035,2.352415999999999,-12.046508310114255,4.0,0.0,-0.0012798572624708629,0.0,-0.29228349411285914,0.0
 1.5376018490455154,4.418344870400004,2.3363624319999987,-12.052126316874565,4.0,0.0,-0.0011180577660296995,0.0,-0.25535739014153097,0.0
 1.5569562661405911,4.494054707200004,2.3201909759999992,-12.057068610311674,4.0,0.0,-0.0009622214176489124,0.0,-0.21978586385711088,0.0
 1.576441279662255,4.570274188800004,2.303904703999999,-12.0613511408408,4.0,0.0,-0.0008119424410546831,0.0,-0.18547697934469898,0.0
 1.5960541568912512,4.646992793600004,2.2875066879999992,-12.064988878065492,4.0,0.0,-0.0006668440739664628,0.0,-0.15234495044503024,0.0
 1.6157921650684037,4.724200000000004,2.270999999999999,-12.067995863943125,4.0,0.0,-0.0005265725765167622,0.0,-0.1203096232250173,0.0
 1.6356525714018053,4.801885286400005,2.254387711999999,-12.07038526194619,4.0,0.0,-0.00039079808998463404,0.0,-0.08929600728057986,0.0
 1.6556326430737343,4.8800381312000045,2.237672895999999,-12.072169402571676,4.0,0.0,-0.00025921067882625064,0.0,-0.05923384804142369,0.0
 1.6757296472473295,4.958648012800005,2.220858623999999,-12.073359825462983,4.0,0.0,-0.00013152143122255693,0.0,-0.03005723769096325,0.0
 1.695940851073038,5.037704409600004,2.2039479679999987,-12.073967318420392,4.0,0.0,-0.000007473120475376978,0.0,-0.0017042598463536895,0.0
 1.716263521694863,5.117196800000004,2.186943999999999,-12.074001953531901,4.0,0.0,0.00011323768607847891,0.0,0.02588333465700944,0.0
 1.7366949262564269,5.197114662400004,2.169849791999999,-12.073473120650123,4.0,0.0,0.00023080611815645696,0.0,0.052760425192555555,0.0
 1.7572323319068692,5.277447475200004,2.152668415999999,-12.072389558395654,4.0,0.0,0.00034547447669846246,0.0,0.07897879290766935,0.0
 1.7778730058065986,5.358184716800004,2.1354029439999986,-12.070759382886251,4.0,0.0,0.0004574570872181648,0.0,0.10458737075429732,0.0
 1.79861421513291,5.439315865600005,2.1180564479999986,-12.068590114336548,4.0,0.0,0.0005669588641573907,0.0,0.12963247240674197,0.0
 1.8194532270854857,5.520830400000005,2.1006319999999987,-12.065888701694623,4.0,0.0,0.000674171972545379,0.0,0.154158003807366,0.0
 1.840387308891795,5.602717798400005,2.0831326719999987,-12.062661545431823,4.0,0.0,0.0007792799352691025,0.0,0.1782056573417259,0.0
 1.861413727812402,5.684967539200006,2.065561535999999,-12.058914518626533,4.0,0.0,0.0008824568500014147,0.0,0.20181509146870508,0.0
 1.8825297511461985,5.767569100800006,2.0479216639999986,-12.054652986445966,4.0,0.0,0.0009838683488731243,0.0,0.225024096865613,0.0
 1.9037326462355715,5.850511961600005,2.030216127999999,-12.049881824127544,4.0,0.0,0.0010836730386931796,0.0,0.24786874988791505,0.0
 1.925019680471519,5.9337856000000055,2.0124479999999987,-12.044605433562658,4.0,0.0,0.0011820224206780757,0.0,0.2703835555018903,0.0
 1.946388121298721,6.017379494400005,1.9946203519999988,-12.03882775855627,4.0,0.0,0.0012790612901806065,0.0,0.29260157962340944,0.0
 1.9678352362205838,6.101283123200005,1.9767362559999988,-12.032552298851767,4.0,0.0,0.001374928850449234,0.0,0.3145545726947109,0.0
 1.989358292804259,6.185485964800005,1.9587987839999985,-12.025782122985007,4.0,0.0,0.0014697592179331708,0.0,0.3362730848699168,0.0
 2.0109545586856554,6.269977497600005,1.9408110079999985,-12.018519880035397,4.0,0.0,0.0015636816013356331,0.0,0.357786573663324,0.0
 2.0326213015744483,6.354747200000006,1.9227759999999985,-12.010767810334773,4.0,0.0,0.0016568205005271514,0.0,0.37912350501592906,0.0
 2.0543557892590942,6.439784550400005,1.9046968319999984,-12.002527755184044,4.0,0.0,0.0017492966813885114,0.0,0.4003114482098148,0.0
 2.076155289611871,6.525079027200006,1.8865765759999984,-11.993801165627572,4.0,0.0,0.0018412274290944327,0.0,0.42137716502795064,0.0
 2.098017070593935,6.610620108800006,1.8684183039999984,-11.984589110334888,4.0,0.0,0.0019327266932779178,0.0,0.4423466943731827,0.0
 2.1199384002604225,6.696397273600006,1.8502250879999984,-11.974892282620653,4.0,0.0,0.0020239054858523335,0.0,0.46324543211510205,0.0
 2.141916546765589,6.782400000000006,1.8319999999999985,-11.964711006645778,4.0,0.0,0.0021148727483288406,0.0,0.48409820694261696,0.0
 2.1639487783680074,6.868617766400007,1.8137461119999985,-11.954045242832104,4.0,0.0,0.0022057345490153653,0.0,0.5049293529070676,0.0
 2.1860323634358236,6.955040051200006,1.7954664959999984,-11.942894592513941,4.0,0.0,0.0022965955689429668,0.0,0.525762778507601,0.0
 2.208164570452088,7.041656332800006,1.7771642239999983,-11.931258301858565,4.0,0.0,0.002387558763317255,0.0,0.5466220331003869,0.0
 2.2303426680201617,7.128456089600007,1.7588423679999985,-11.919135265075607,4.0,0.0,0.002478725590297345,0.0,0.567530370777323,0.0
 2.252563924869215,7.215428800000007,1.7405039999999983,-11.906524026936925,4.0,0.0,0.0025701966453714788,0.0,0.5885108124430009,0.0
 2.274825609859823,7.302563942400006,1.722152191999998,-11.893422784616751,4.0,0.0,0.002662071704212274,0.0,0.6095862054313479,0.0
 2.297124991989667,7.389850995200007,1.7037900159999984,-11.879829388880756,4.0,0.0,0.002754450009976937,0.0,0.6307792820916868,0.0
 2.3194593403993524,7.477279436800007,1.685420543999998,-11.86574134462491,4.0,0.0,0.00284743035980581,0.0,0.6521127172550103,0.0
 2.341825924378352,7.564838745600008,1.6670468479999982,-11.851155810770651,4.0,0.0,0.0029411118293528227,0.0,0.6736091838383548,0.0
 2.3642220133710845,7.652518400000007,1.6486719999999981,-11.836069599543086,4.0,0.0,0.0030355934060214865,0.0,0.6952914089621721,0.0
 2.3866448769831394,7.740307878400007,1.6302990719999981,-11.820479175109293,4.0,0.0,0.0031309747004671044,0.0,0.7171822283067816,0.0
 2.4090917849876545,7.828196659200007,1.6119311359999982,-11.80438065160802,4.0,0.0,0.003227355829642808,0.0,0.7393046412039183,0.0
 2.4315600073318597,7.916174220800007,1.5935712639999982,-11.787769790549346,4.0,0.0,0.003324838033203089,0.0,0.7616818651357015,0.0
 2.4540468141437985,8.004230041600007,1.575222527999998,-11.770641997595883,4.0,0.0,0.003423523529565238,0.0,0.7843373906929576,0.0
 2.476549475739237,8.092353600000006,1.556887999999998,-11.752992318716469,4.0,0.0,0.00352351606685631,0.0,0.807295036790333,0.0
 2.4990652626287693,8.180534374400008,1.538570751999998,-11.734815435711122,4.0,0.0,0.0036249210212052803,0.0,0.8305790067375323,0.0
 2.5215914455251376,8.268761843200009,1.520273855999998,-11.716105661095467,4.0,0.0,0.003727845662138669,0.0,0.8542139451826128,0.0
 2.544125295350772,8.357025484800008,1.5020003839999982,-11.69685693233576,4.0,0.0,0.003832399276334539,0.0,0.8782249960047614,0.0
 2.566664083245572,8.445314777600007,1.4837534079999979,-11.677062805426896,4.0,0.0,0.003938693677562545,0.0,0.9026378619188988,0.0
 2.589205080574933,8.533619200000008,1.4655359999999982,-11.656716447792002,4.0,0.0,0.004046843357635702,0.0,0.9274788651641469,0.0
 2.6117455589380385,8.621928230400007,1.4473512319999977,-11.635810630499531,4.0,0.0,0.004156965745491136,0.0,0.9527750109860742,0.0
 2.634282790176433,8.710231347200008,1.429202175999998,-11.614337719758776,4.0,0.0,0.004269181449673534,0.0,0.9785540519578344,0.0
 2.6568140463828867,8.798518028800007,1.4110919039999978,-11.59228966770225,4.0,0.0,0.004383614557490527,0.0,1.0048445561831134,0.0
 2.6793365999105743,8.886777753600008,1.393023487999998,-11.569658002398612,4.0,0.0,0.004500393083638847,0.0,1.0316759768183252,0.0
 2.7018477233825777,8.975000000000009,1.3749999999999982,-11.546433817101354,4.0,0.0,0.0046196491159869145,0.0,1.0590787256524103,0.0
 2.724344689701736,9.063174246400006,1.3570245119999982,-11.522607758681014,4.0,0.0,0.004741519224525675,0.0,1.087084249497373,0.0
 2.746824772060864,9.151289971200008,1.3391000959999981,-11.498170015221003,4.0,0.0,0.004866144778390803,0.0,1.1157251100153174,0.0
 2.7692852439533433,9.239336652800008,1.3212298239999982,-11.47311030274777,4.0,0.0,0.00499367240208066,0.0,1.1450350683588246,0.0
 2.791723379184134,9.327303769600007,1.3034167679999982,-11.447417851039939,4.0,0.0,0.005124254190733185,0.0,1.1750491732865982,0.0
 2.8141364518812013,9.415180800000007,1.2856639999999981,-11.421081388496436,4.0,0.0,0.0052580482517671345,0.0,1.2058038546663,0.0
 2.8365217365073985,9.502957222400008,1.267974591999998,-11.394089126006365,4.0,0.0,0.005395219066414558,0.0,1.2373370219532365,0.0
 2.8588765078728224,9.590622515200007,1.2503516159999981,-11.366428739778627,4.0,0.0,0.0055359380373113535,0.0,1.2696881685540184,0.0
 2.8811980411476728,9.678166156800007,1.232798143999998,-11.338087353075563,4.0,0.0,0.0056803837571447,0.0,1.3028984821051872,0.0
 2.903483611875635,9.765577625600006,1.215317247999998,-11.309051516801254,4.0,0.0,0.005828742795846577,0.0,1.3370109618183135,0.0
 2.9257304959878256,9.852846400000008,1.1979119999999983,-11.279307188876952,4.0,0.0,0.005981209985293822,0.0,1.372070542844275,0.0
 2.9479359698173213,9.939961958400009,1.180585471999998,-11.248839712345603,4.0,0.0,0.006137989154358723,0.0,1.4081242290320495,0.0
 2.970097310114313,10.026913779200008,1.163340735999998,-11.217633792125586,4.0,0.0,0.006299293647194149,0.0,1.4452212336393881,0.0
 2.9922117940619124,10.113691340800008,1.146180863999998,-11.185673470353535,4.0,0.0,0.00646534710545419,0.0,1.4834131302617715,0.0
 3.0142766992926533,10.20028412160001,1.1291089279999982,-11.152942100216272,4.0,0.0,0.006636383897354196,0.0,1.522754013172751,0.0
 3.03628930390572,10.286681600000009,1.112127999999998,-11.119422318201341,4.0,0.0,0.006812650178421147,0.0,1.5633006695985483,0.0
 3.058246886484957,10.372873254400009,1.095241151999998,-11.085096014652455,4.0,0.0,0.0069944045195088405,0.0,1.6051127628913655,0.0
 3.080146726117685,10.458848563200007,1.0784514559999978,-11.049944302552687,4.0,0.0,0.007181918715871787,0.0,1.6482530301546334,0.0
 3.101986102414393,10.544597004800007,1.0617619839999979,-11.013947484394953,4.0,0.0,0.007375478805558054,0.0,1.6927874927301294,0.0
 3.1237622955293345,10.630108057600008,1.045175807999998,-10.977085017050703,4.0,0.0,0.007575385942945189,0.0,1.7387856832522683,0.0
 3.1454725861820982,10.715371200000009,1.0286959999999978,-10.939335474484434,4.0,0.0,0.007781957632824657,0.0,1.786320888909733,0.0
 3.1671142556802026,10.800375910400007,1.0123256319999983,-10.900676508189088,4.0,0.0,0.007995528600240602,0.0,1.8354704130965394,0.0
 3.1886845859427786,10.885111667200007,0.996067775999998,-10.861084805191409,4.0,0.0,0.008216452213592181,0.0,1.8863158573296455,0.0
 3.2101808595253973,10.969567948800009,0.9799255039999981,-10.820536043459018,4.0,0.0,0.008445101697618767,0.0,1.938943424469322,0.0
 3.2316003596461256,11.053734233600007,0.9639018879999979,-10.779004844544513,4.0,0.0,0.008681871619003944,0.0,1.9934442463283883,0.0
 3.252940370212876,11.13760000000001,0.9479999999999981,-10.736464723263637,4.0,0.0,0.008927179241025637,0.0,2.049914736130448,0.0
 3.274198175852127,11.221154726400009,0.932222911999998,-10.69288803422594,4.0,0.0,0.009181466464996733,0.0,2.1084569707554435,0.0
 3.295371061939111,11.304387891200008,0.916573695999998,-10.648245914964827,4.0,0.0,0.009445201292139608,0.0,2.169179102298676,0.0
 3.316456314629552,11.387288972800008,0.9010554239999979,-10.602508225462037,4.0,0.0,0.009718879905834367,0.0,2.232195804791871,0.0
 3.337451220893051,11.469847449600008,0.885671167999998,-10.555643483778656,4.0,0.0,0.010003028811305617,0.0,2.297628757126694,0.0
 3.3583530685482335,11.55205280000001,0.870423999999998,-10.507618797529027,4.0,0.0,0.010298206948506836,0.0,2.3656071671517425,0.0
 3.3791591462997617,11.63389450240001,0.8553169919999981,-10.458399790879696,4.0,0.0,0.010605008254735301,0.0,2.436268339808726,0.0
 3.399866743777344,11.715362035200009,0.8403532159999979,-10.407950526751558,4.0,0.0,0.01092406423345697,0.0,2.509758294641187,0.0
 3.4204731515768634,11.79644487680001,0.825535743999998,-10.356233423853956,4.0,0.0,0.011256046956608137,0.0,2.5862324364979825,0.0
